Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1999,1999,1000 US$,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2000,2000,1000 US$,113.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2001,2001,1000 US$,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2002,2002,1000 US$,0.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2003,2003,1000 US$,0.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2004,2004,1000 US$,0.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2005,2005,1000 US$,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2006,2006,1000 US$,75.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2007,2007,1000 US$,75.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2008,2008,1000 US$,75.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2009,2009,1000 US$,19.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2010,2010,1000 US$,31.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2011,2011,1000 US$,8.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2012,2012,1000 US$,1086.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2013,2013,1000 US$,1105.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2014,2014,1000 US$,1052.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",2015,2015,1000 US$,49.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1961,1961,m3,16400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1962,1962,m3,13500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1964,1964,m3,1700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1968,1968,m3,800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1969,1969,m3,1800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1975,1975,m3,500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1976,1976,m3,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1977,1977,m3,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1978,1978,m3,600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1979,1979,m3,2100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1980,1980,m3,1400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1981,1981,m3,1600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1982,1982,m3,2700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1983,1983,m3,1000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1984,1984,m3,4700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1985,1985,m3,2800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1986,1986,m3,2800.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1987,1987,m3,2800.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1988,1988,m3,2800.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1989,1989,m3,2800.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1990,1990,m3,8400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1991,1991,m3,3800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1992,1992,m3,3435.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1993,1993,m3,1400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1994,1994,m3,2500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1995,1995,m3,700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1996,1996,m3,5300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1997,1997,m3,5700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1998,1998,m3,4900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",1999,1999,m3,6300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2000,2000,m3,7900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2001,2001,m3,7000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2002,2002,m3,7000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2003,2003,m3,7000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2004,2004,m3,7000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2005,2005,m3,7000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2006,2006,m3,7000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2007,2007,m3,7000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2008,2008,m3,7000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2009,2009,m3,6493.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2010,2010,m3,8392.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2011,2011,m3,10821.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2012,2012,m3,37535.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2013,2013,m3,37554.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2014,2014,m3,49928.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1629,"Wood fuel, all species (export/import)",2015,2015,m3,9608.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1961,1961,1000 US$,83.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1962,1962,1000 US$,74.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1964,1964,1000 US$,10.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1968,1968,1000 US$,5.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1969,1969,1000 US$,10.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1975,1975,1000 US$,44.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1976,1976,1000 US$,2.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1977,1977,1000 US$,15.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1978,1978,1000 US$,100.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1979,1979,1000 US$,370.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1980,1980,1000 US$,250.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1981,1981,1000 US$,291.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1982,1982,1000 US$,251.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1983,1983,1000 US$,87.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1984,1984,1000 US$,88.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1985,1985,1000 US$,33.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1986,1986,1000 US$,33.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1987,1987,1000 US$,33.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1988,1988,1000 US$,33.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1989,1989,1000 US$,33.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1990,1990,1000 US$,348.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1991,1991,1000 US$,188.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1992,1992,1000 US$,204.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1993,1993,1000 US$,105.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1994,1994,1000 US$,141.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1995,1995,1000 US$,39.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1996,1996,1000 US$,295.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1997,1997,1000 US$,530.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1998,1998,1000 US$,349.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",1999,1999,1000 US$,272.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2000,2000,1000 US$,339.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2001,2001,1000 US$,300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2002,2002,1000 US$,300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2003,2003,1000 US$,300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2004,2004,1000 US$,300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2005,2005,1000 US$,300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2006,2006,1000 US$,300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2007,2007,1000 US$,300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2008,2008,1000 US$,300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2009,2009,1000 US$,384.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2010,2010,1000 US$,369.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2011,2011,1000 US$,507.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2012,2012,1000 US$,1715.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2013,2013,1000 US$,2230.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2014,2014,1000 US$,3062.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1629,"Wood fuel, all species (export/import)",2015,2015,1000 US$,1253.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1651,"Industrial roundwood, coniferous (export/import)",1990,1990,m3,533.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1651,"Industrial roundwood, coniferous (export/import)",1991,1991,m3,3970.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1651,"Industrial roundwood, coniferous (export/import)",1992,1992,m3,5799.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1651,"Industrial roundwood, coniferous (export/import)",1993,1993,m3,24100.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1651,"Industrial roundwood, coniferous (export/import)",1994,1994,m3,43300.0,F,FAO estimate
